time,open,high,low,close,volume,spread
2020-03-11 16:00:00+00:00,104.819,105.131,104.234,104.713,15064,0
2020-03-11 20:00:00+00:00,104.71,104.805,104.368,104.538,6116,0
2020-03-12 00:00:00+00:00,104.536,104.72,103.084,103.371,24168,0
2020-03-12 04:00:00+00:00,103.37,104.283,103.369,103.67,16330,0
2020-03-12 08:00:00+00:00,103.672,104.038,103.512,103.727,12704,0
2020-03-12 12:00:00+00:00,103.725,105.854,103.517,105.676,29463,0
2020-03-12 16:00:00+00:00,105.674,106.101,104.854,105.33,26127,0
2020-03-12 20:00:00+00:00,105.331,105.341,104.51,104.671,8170,0
2020-03-13 00:00:00+00:00,104.669,105.28,104.661,104.949,16558,0
2020-03-13 04:00:00+00:00,104.949,106.01,104.929,105.829,18721,0
2020-03-13 08:00:00+00:00,105.831,106.91,105.765,106.893,15445,0
2020-03-13 12:00:00+00:00,106.892,107.496,106.692,107.137,23681,0
2020-03-13 16:00:00+00:00,107.136,108.503,106.985,108.228,22745,0
2020-03-13 20:00:00+00:00,108.242,108.355,107.765,107.767,2177,0
2020-03-15 20:00:00+00:00,107.174,107.176,105.737,106.5,14406,0
2020-03-16 00:00:00+00:00,106.501,107.57,106.309,106.892,22843,0
2020-03-16 04:00:00+00:00,106.893,107.274,106.16,106.591,22087,0
2020-03-16 08:00:00+00:00,106.591,106.678,105.709,105.71,16211,0
2020-03-16 12:00:00+00:00,105.708,106.473,105.151,105.681,25719,0
2020-03-16 16:00:00+00:00,105.68,106.443,105.604,105.842,17614,0
2020-03-16 20:00:00+00:00,105.843,106.352,105.834,106.217,6162,0
2020-03-17 00:00:00+00:00,106.219,107.191,106.078,106.503,17570,0
2020-03-17 04:00:00+00:00,106.503,106.901,106.233,106.893,13017,0
2020-03-17 08:00:00+00:00,106.889,107.142,106.297,106.749,17818,0
2020-03-17 12:00:00+00:00,106.751,107.592,106.715,107.41,18512,0
2020-03-17 16:00:00+00:00,107.41,107.861,107.233,107.683,13808,0
2020-03-17 20:00:00+00:00,107.679,107.717,107.222,107.385,7255,0
2020-03-18 00:00:00+00:00,107.387,107.571,107.064,107.12,12022,0
2020-03-18 04:00:00+00:00,107.12,107.417,106.758,107.416,10293,0
2020-03-18 08:00:00+00:00,107.418,107.606,107.086,107.279,12912,0
2020-03-18 12:00:00+00:00,107.278,108.501,107.278,108.435,14802,0
2020-03-18 16:00:00+00:00,108.436,108.654,107.749,108.112,19632,0
2020-03-18 20:00:00+00:00,108.096,108.403,107.909,108.367,8401,0
2020-03-19 00:00:00+00:00,108.365,109.498,108.2,109.288,20662,0
2020-03-19 04:00:00+00:00,109.29,109.556,108.457,109.158,18960,0
2020-03-19 08:00:00+00:00,109.158,109.964,108.817,109.904,16382,0
2020-03-19 12:00:00+00:00,109.903,110.182,109.523,110.076,20061,0
2020-03-19 16:00:00+00:00,110.077,110.952,110.018,110.737,16246,0
2020-03-19 20:00:00+00:00,110.735,111.365,110.444,111.315,7872,0
2020-03-20 00:00:00+00:00,111.313,111.341,109.994,110.176,19803,0
2020-03-20 04:00:00+00:00,110.175,110.237,109.336,109.511,14198,0
2020-03-20 08:00:00+00:00,109.51,110.281,109.485,110.108,15224,0
2020-03-20 12:00:00+00:00,110.107,111.394,109.916,111.3,18252,0
2020-03-20 16:00:00+00:00,111.303,111.504,110.853,111.083,15469,0
2020-03-20 20:00:00+00:00,111.085,111.33,110.739,110.837,2054,0
2020-03-22 20:00:00+00:00,110.774,111.236,110.293,110.39,8339,0
2020-03-23 00:00:00+00:00,110.393,110.779,110.003,110.284,14472,0
2020-03-23 04:00:00+00:00,110.284,110.294,109.671,110.242,13450,0
2020-03-23 08:00:00+00:00,110.241,110.886,110.084,110.806,12264,0
2020-03-23 12:00:00+00:00,110.808,111.365,109.821,111.353,21686,0
2020-03-23 16:00:00+00:00,111.352,111.593,111.138,111.308,15006,0
2020-03-23 20:00:00+00:00,111.311,111.327,110.786,110.815,7750,0
2020-03-24 00:00:00+00:00,110.816,110.981,110.087,110.307,12077,0
2020-03-24 04:00:00+00:00,110.306,110.693,110.132,110.536,12204,0
2020-03-24 08:00:00+00:00,110.536,110.944,110.295,110.848,13824,0
2020-03-24 12:00:00+00:00,110.848,111.501,110.602,111.452,15058,0
2020-03-24 16:00:00+00:00,111.453,111.714,111.299,111.505,11143,0
2020-03-24 20:00:00+00:00,111.496,111.52,111.044,111.13,6465,0
2020-03-25 00:00:00+00:00,111.128,111.276,110.755,111.107,11731,0
2020-03-25 04:00:00+00:00,111.107,111.492,111.068,111.466,11256,0
2020-03-25 08:00:00+00:00,111.465,111.569,111.066,111.264,10575,0
2020-03-25 12:00:00+00:00,111.263,111.677,111.234,111.42,9922,0
2020-03-25 16:00:00+00:00,111.419,111.597,111.088,111.183,9861,0
2020-03-25 20:00:00+00:00,111.175,111.27,110.827,110.836,7145,0
2020-03-26 00:00:00+00:00,110.837,110.951,110.46,110.693,12430,0
2020-03-26 04:00:00+00:00,110.694,110.851,110.371,110.473,9535,0
2020-03-26 08:00:00+00:00,110.472,110.506,109.584,109.735,13138,0
2020-03-26 12:00:00+00:00,109.734,110.08,109.349,109.453,17954,0
2020-03-26 16:00:00+00:00,109.456,109.763,109.209,109.395,12004,0
2020-03-26 20:00:00+00:00,109.385,109.653,109.092,109.132,6910,0
2020-03-27 00:00:00+00:00,109.135,109.39,108.263,108.409,14152,0
2020-03-27 04:00:00+00:00,108.407,109.001,108.24,108.889,11981,0
2020-03-27 08:00:00+00:00,108.887,109.068,108.53,108.823,11696,0
2020-03-27 12:00:00+00:00,108.824,108.9,107.873,108.161,14639,0
2020-03-27 16:00:00+00:00,108.162,108.198,107.761,107.897,10970,0
2020-03-27 20:00:00+00:00,107.873,107.981,107.853,107.952,1409,0
2020-03-29 20:00:00+00:00,107.685,107.965,107.367,107.456,6643,0
2020-03-30 00:00:00+00:00,107.458,107.773,107.127,107.355,11545,0
2020-03-30 04:00:00+00:00,107.355,108.246,107.329,107.985,10487,0
2020-03-30 08:00:00+00:00,107.987,108.073,107.498,107.99,10572,0
2020-03-30 12:00:00+00:00,107.99,108.295,107.66,108.067,13795,0
2020-03-30 16:00:00+00:00,108.064,108.104,107.748,107.753,8689,0
2020-03-30 20:00:00+00:00,107.747,108.21,107.733,108.074,5324,0
2020-03-31 00:00:00+00:00,108.076,108.726,107.928,108.397,13165,0
2020-03-31 04:00:00+00:00,108.395,108.614,108.101,108.419,10097,0
2020-03-31 08:00:00+00:00,108.418,108.726,108.259,108.566,8225,0
2020-03-31 12:00:00+00:00,108.568,108.62,107.464,107.547,15081,0
2020-03-31 16:00:00+00:00,107.546,107.932,107.498,107.514,10927,0
2020-03-31 20:00:00+00:00,107.507,107.762,107.406,107.512,5937,0
2020-04-01 00:00:00+00:00,107.512,107.94,107.256,107.795,11089,0
2020-04-01 04:00:00+00:00,107.794,107.829,107.286,107.653,10767,0
2020-04-01 08:00:00+00:00,107.652,107.788,107.43,107.522,9336,0
2020-04-01 12:00:00+00:00,107.522,107.608,107.017,107.043,11354,0
2020-04-01 16:00:00+00:00,107.045,107.325,106.924,107.137,7874,0
2020-04-01 20:00:00+00:00,107.123,107.32,107.034,107.295,5360,0
2020-04-02 00:00:00+00:00,107.294,107.57,107.148,107.434,8118,0
2020-04-02 04:00:00+00:00,107.434,107.529,107.149,107.288,7336,0
2020-04-02 08:00:00+00:00,107.29,107.445,107.254,107.33,5980,0
2020-04-02 12:00:00+00:00,107.329,108.033,107.018,107.859,13897,0
2020-04-02 16:00:00+00:00,107.857,108.095,107.813,107.915,7752,0
2020-04-02 20:00:00+00:00,107.912,108.2,107.807,108.033,5793,0
2020-04-03 00:00:00+00:00,108.032,108.14,107.805,107.989,7381,0
2020-04-03 04:00:00+00:00,107.989,108.292,107.827,108.226,6677,0
2020-04-03 08:00:00+00:00,108.226,108.594,108.125,108.494,6951,0
2020-04-03 12:00:00+00:00,108.493,108.674,108.248,108.53,11821,0
2020-04-03 16:00:00+00:00,108.528,108.561,108.188,108.418,6147,0
2020-04-03 20:00:00+00:00,108.401,108.485,108.37,108.484,1168,0
2020-04-05 20:00:00+00:00,108.369,108.742,108.347,108.719,4220,0
2020-04-06 00:00:00+00:00,108.718,109.086,108.675,108.862,10083,0
2020-04-06 04:00:00+00:00,108.862,109.38,108.836,109.182,7573,0
2020-04-06 08:00:00+00:00,109.184,109.301,108.899,108.928,7656,0
2020-04-06 12:00:00+00:00,108.928,109.181,108.83,109.112,8805,0
2020-04-06 16:00:00+00:00,109.111,109.25,108.926,109.155,5852,0
2020-04-06 20:00:00+00:00,109.147,109.27,109.075,109.13,5007,0
2020-04-07 00:00:00+00:00,109.13,109.13,108.719,108.782,7553,0
2020-04-07 04:00:00+00:00,108.782,108.976,108.671,108.878,7972,0
2020-04-07 08:00:00+00:00,108.878,109.146,108.841,108.959,7216,0
2020-04-07 12:00:00+00:00,108.96,109.085,108.824,108.974,8834,0
2020-04-07 16:00:00+00:00,108.975,108.997,108.754,108.754,5980,0
2020-04-07 20:00:00+00:00,108.755,108.831,108.618,108.674,5058,0
2020-04-08 00:00:00+00:00,108.675,108.873,108.507,108.855,7352,0
2020-04-08 04:00:00+00:00,108.856,109.002,108.748,108.839,6651,0
2020-04-08 08:00:00+00:00,108.84,108.94,108.742,108.899,4900,0
